Wall time,Step,Value
1764171408.4987001,19,11.68043041229248
1764171427.5347023,48,15.541953086853027
1764171438.3140457,63,15.409941673278809
1764171438.5629327,64,16.96244239807129
1764171456.8477726,90,16.712697982788086
1764171465.6742942,104,17.185644149780273
1764171469.5530763,108,17.186927795410156
1764171481.1270888,129,17.05095672607422
1764171506.8381422,165,17.811599731445312
1764171510.8322527,173,18.294578552246094
1764171523.9176424,192,18.24420928955078
1764171545.3752522,204,19.161163330078125
1764171571.7239444,245,19.86018180847168
1764171584.2852683,260,19.441617965698242
1764171600.801786,283,18.493165969848633
1764171602.118284,286,19.77504539489746
1764171622.5730493,320,19.816329956054688
1764171654.1003764,367,20.55309295654297
1764171667.4993496,387,20.902420043945312
1764171686.8878033,403,20.155963897705078
1764171691.821635,416,21.01211929321289
1764171703.7707243,438,20.781633377075195
1764171724.7968233,466,19.824926376342773
1764171729.3254325,476,20.42188262939453
1764171733.3817866,482,20.694664001464844
1764171755.7522829,511,21.282604217529297
1764171770.3213308,534,21.314504623413086
1764171772.4613166,539,20.455852508544922
1764171774.1699061,541,21.641721725463867
1764171787.924225,557,22.508974075317383
1764171790.5942001,563,21.257123947143555
1764171812.31057,595,20.22677993774414
1764171813.1391015,597,21.1834716796875
1764171846.273504,638,22.47845458984375
1764171851.0877013,644,22.044525146484375
1764171851.3644779,645,22.295625686645508
1764171861.484286,659,21.074819564819336
1764171872.301575,676,20.76695442199707
1764171906.5536883,722,20.903823852539062
1764171930.9370942,765,22.300060272216797
1764171937.9724429,776,22.37537384033203
1764171970.7665749,805,23.011016845703125
1764172002.6216836,858,23.23870086669922
1764172009.1773698,867,23.220565795898438
1764172019.865118,887,21.52585792541504
1764172059.1885114,943,22.849773406982422
1764172096.0908325,1000,22.1102294921875
1764172116.7736394,1016,22.44837760925293
1764172124.6962614,1027,22.245290756225586
1764172135.6447659,1038,21.534549713134766
1764172145.868527,1057,22.432838439941406
1764172155.255536,1072,23.220748901367188
1764172158.270476,1078,21.88553237915039
1764172180.1743836,1110,23.52503204345703
1764172182.7751458,1112,21.912214279174805
1764172191.8016856,1126,22.029415130615234
1764172196.7131615,1133,22.85953140258789
1764172209.4715407,1152,22.81294822692871
1764172212.3823614,1153,21.980449676513672
1764172217.1267335,1165,23.1595516204834
1764172223.6123712,1175,22.5627498626709
1764172227.563692,1177,23.36602020263672
1764172234.6399434,1185,22.046913146972656
1764172263.1002526,1219,22.374746322631836
1764172290.0532167,1253,22.845115661621094
1764172290.916651,1255,22.878223419189453
1764172292.5668375,1258,23.497438430786133
1764172296.3920457,1262,23.582944869995117
1764172300.13677,1268,22.59583282470703
1764172301.8655853,1272,22.313114166259766
1764172336.3505278,1326,22.61929702758789
1764172350.1679294,1346,22.403076171875
1764172371.9677172,1376,23.787521362304688
1764172372.297667,1377,23.064577102661133
1764172402.8216414,1418,23.290382385253906
1764172430.1903424,1458,23.333024978637695
1764172430.6030557,1459,23.12765121459961
1764172457.649758,1495,22.326297760009766
1764172463.5676918,1503,22.646942138671875
1764172467.6050224,1511,22.76815414428711
1764172468.9282043,1514,22.594995498657227
1764172489.7226276,1549,23.34354019165039
1764172490.9774063,1552,22.54662322998047
1764172500.749637,1566,23.202892303466797
1764172501.9943094,1569,22.93852996826172
1764172513.5897756,1586,22.983705520629883
1764172520.6764774,1597,22.81562614440918
1764172545.8541315,1628,23.561222076416016
1764172552.2576568,1636,22.74687957763672
1764172575.9906785,1671,23.07187271118164
1764172583.7821279,1686,22.841360092163086
1764172595.0778933,1703,22.740314483642578
1764172596.084695,1705,23.358863830566406
1764172602.1978948,1712,23.713420867919922
1764172644.9465773,1778,23.969724655151367
1764172696.2845535,1848,23.409788131713867
1764172706.1852171,1861,23.054283142089844
1764172709.1616054,1868,22.731433868408203
1764172727.99732,1900,23.42583656311035
1764172731.059716,1903,23.098600387573242
1764172736.5154912,1910,23.146848678588867
1764172754.9227395,1941,23.89559555053711
1764172767.6235814,1961,23.32267951965332
1764172767.9558558,1962,23.846590042114258
1764172783.3379738,1980,24.52358627319336
1764172847.7093675,2071,24.38939094543457
1764172853.9161258,2080,23.296175003051758
1764172860.6351206,2090,23.639968872070312
1764172867.081999,2101,22.796199798583984
1764172951.8678937,2210,24.215356826782227
1764172969.5905654,2240,23.482616424560547
1764173025.1578665,2320,23.390296936035156
1764173050.8191056,2360,24.064769744873047
1764173076.3018498,2395,23.36216926574707
1764173109.6098733,2437,23.722991943359375
1764173113.719709,2442,23.79043960571289
1764173121.6920211,2455,24.11994171142578
1764173126.1454072,2463,23.36310386657715
1764173132.006121,2466,23.005550384521484
1764173145.9933527,2486,24.41129493713379
1764173156.222702,2504,23.874845504760742
1764173170.1252391,2518,24.620574951171875
1764173179.0662482,2531,23.436939239501953
1764173210.182611,2578,24.24624252319336
1764173210.6174166,2579,23.09114646911621
1764173223.1657708,2600,23.717666625976562
1764173244.1176083,2628,24.12883949279785
1764173250.1336489,2636,23.66509437561035
1764173255.6087544,2644,24.902708053588867
1764173281.855284,2685,23.817184448242188
1764173288.3731942,2694,23.992813110351562
1764173297.9421844,2709,23.363651275634766
1764173303.81104,2718,23.991966247558594
1764173315.307256,2735,24.51677703857422
1764173318.8817456,2741,24.24117088317871
1764173330.591329,2754,23.354087829589844
1764173331.0095773,2755,24.1048526763916
1764173331.452703,2756,22.870681762695312
1764173337.64607,2766,23.34222984313965
1764173342.727984,2769,23.408823013305664
1764173351.6702027,2786,24.741451263427734
1764173372.8641734,2813,23.923559188842773
1764173388.415679,2835,23.540184020996094
1764173394.4635127,2845,23.279726028442383
1764173409.5198514,2862,24.062904357910156
1764173448.053388,2922,23.46156883239746
1764173468.3012037,2953,25.653200149536133
1764173471.4576333,2956,23.644311904907227
1764173477.9873676,2963,24.46306037902832
1764173483.9374044,2974,23.4909725189209
1764173533.1969936,3035,26.076955795288086
1764173567.0110018,3084,23.488239288330078
1764173567.5147088,3085,24.865474700927734
1764173576.6554406,3104,24.88764762878418
1764173577.1561832,3105,24.261581420898438
1764173580.2609959,3106,25.412246704101562
1764173587.5225985,3121,24.041826248168945
1764173601.5734456,3146,24.26886558532715
1764173622.8985043,3174,24.42304801940918
1764173634.2876143,3193,25.388334274291992
1764173641.6819148,3200,23.487545013427734
1764173659.2423596,3218,23.652009963989258
1764173660.3158484,3221,23.9034481048584
1764173674.7505646,3242,23.781394958496094
1764173690.5172524,3266,24.723129272460938
1764173693.6405852,3269,24.630908966064453
1764173718.4748385,3307,24.01691246032715
1764173743.3499515,3341,23.538013458251953
1764173753.4596748,3357,24.31598663330078
1764173793.407161,3405,24.409391403198242
1764173828.4933336,3462,24.169780731201172
1764173842.9755747,3484,23.676673889160156
1764173843.834021,3485,24.6079044342041
1764173847.8541605,3492,24.210309982299805
1764173854.93368,3501,23.685688018798828
1764173873.7483869,3527,23.754465103149414
1764173903.5769072,3567,24.434627532958984
1764173904.8887994,3570,25.381118774414062
1764173933.2086089,3601,23.66295623779297
1764173940.113277,3617,24.937753677368164
1764173965.1708035,3655,23.65875244140625
1764173966.4436471,3658,23.718711853027344
1764173968.2855191,3660,23.802749633789062
1764173969.2173512,3662,25.70640754699707
1764173970.387882,3665,24.253841400146484
1764173974.4530518,3669,24.843414306640625
1764173975.9553487,3672,24.08259391784668
1764173987.1637733,3691,24.767898559570312
1764174001.2327795,3713,24.503190994262695
1764174035.3477545,3762,24.05167579650879
1764174048.1187668,3783,24.41228675842285
1764174100.1991906,3849,22.966392517089844
1764174101.1254737,3851,23.720016479492188
1764174116.9933412,3870,24.777156829833984
1764174136.657046,3903,23.96997833251953
1764174143.4197176,3912,23.920583724975586
1764174145.080564,3916,24.259958267211914
1764174149.6076174,3922,24.38864517211914
1764174157.861766,3934,24.300382614135742
1764174159.1267896,3937,24.825119018554688
1764174186.1983252,3976,24.793798446655273
1764174221.754357,4013,24.67886734008789
1764174222.7654357,4015,24.284069061279297
1764174227.1596432,4024,24.12718963623047
1764174234.604617,4035,24.47152328491211
1764174240.100064,4041,23.17427635192871
1764174243.0274932,4048,23.717844009399414
1764174266.7722924,4085,24.568302154541016
1764174283.1774726,4110,24.8140869140625
1764174287.0600433,4116,23.664323806762695
1764174289.729324,4122,25.573955535888672
1764174293.2714982,4125,24.23708724975586
1764174306.0576003,4147,24.764129638671875
1764174329.597014,4182,25.353471755981445
1764174337.2069273,4193,26.214658737182617
1764174363.922254,4228,24.231399536132812
1764174383.0646803,4258,24.266658782958984
1764174424.1968837,4319,24.073801040649414
1764174430.5205474,4329,23.63174057006836
1764174476.6580966,4396,24.612049102783203
1764174512.4406304,4444,24.551292419433594
1764174520.2531505,4455,25.045259475708008
1764174568.8930275,4526,26.078203201293945
1764174573.9525118,4536,24.3045597076416
1764174576.3272092,4540,23.670944213867188
1764174593.1519587,4565,24.597003936767578
1764174631.3381095,4610,24.378538131713867
1764174632.7525823,4613,24.277305603027344
1764174656.997342,4650,24.332996368408203
1764174683.7330217,4687,24.953977584838867
1764174685.9632475,4691,24.240718841552734
1764174686.7484505,4693,26.05961036682129
1764174690.5628586,4699,25.603683471679688
1764174695.9644773,4708,24.897153854370117
