Wall time,Step,Value
1764095791.667996,19,11.445469856262207
1764095877.14548,48,14.27164077758789
1764095921.3700092,63,15.569595336914062
1764095924.3494759,64,14.175000190734863
1764096000.7446911,90,15.976860046386719
1764096041.6525016,104,15.75534725189209
1764096053.2968297,108,16.89560317993164
1764096115.2333577,129,18.121824264526367
1764096220.9168434,165,18.947275161743164
1764096244.5701907,173,18.14820098876953
1764096300.4249923,192,17.671607971191406
1764096362.040027,204,16.110763549804688
1764096483.0142443,245,18.86502456665039
1764096527.053102,260,18.311037063598633
1764096594.5046096,283,19.102670669555664
1764096603.276499,286,18.811573028564453
1764096702.737696,320,21.09563636779785
1764096840.8304186,367,19.27916145324707
1764096899.3921728,387,20.341651916503906
1764096974.5880122,403,20.602142333984375
1764097012.808595,416,19.765771865844727
1764097077.3740103,438,20.01357650756836
1764097159.2256725,466,20.248485565185547
1764097188.5161304,476,18.546140670776367
1764097205.7753613,482,20.06000518798828
1764097290.8470688,511,20.540225982666016
1764097358.1081781,534,20.63481903076172
1764097372.7788138,539,19.68488311767578
1764097378.725732,541,21.20656967163086
1764097425.4202843,557,20.92792320251465
1764097443.0833702,563,20.242507934570312
1764097536.466696,595,20.24356460571289
1764097542.3259575,597,20.529544830322266
1764097671.7011473,638,19.840717315673828
1764097689.4551952,644,20.42538070678711
1764097692.3438187,645,20.211891174316406
1764097733.5933225,659,20.80518341064453
1764097783.4131248,676,20.657442092895508
1764097918.6906712,722,20.389577865600586
1764098045.0474849,765,22.271032333374023
1764098077.4504848,776,22.222034454345703
1764098173.2218435,805,21.495798110961914
1764098328.814334,858,21.237415313720703
1764098355.160308,867,22.60845375061035
1764098414.2128024,887,20.914228439331055
1764098578.9250314,943,22.6955509185791
1764098745.8934877,1000,22.628204345703125
1764098833.580819,1016,22.13568115234375
1764098866.049774,1027,23.187366485595703
1764098898.5701191,1038,22.5234375
1764098954.2603793,1057,24.338916778564453
1764098997.9734335,1072,22.196977615356445
1764099015.381224,1078,23.099544525146484
1764099109.26324,1110,22.962018966674805
1764099115.084872,1112,22.282032012939453
1764099156.324525,1126,21.557300567626953
1764099176.9703052,1133,22.883163452148438
1764099232.5912197,1152,23.693906784057617
1764099235.557831,1153,22.834901809692383
1764099270.825262,1165,24.582273483276367
1764099299.966407,1175,23.58074951171875
1764099305.7928312,1177,23.652544021606445
1764099329.3158379,1185,23.295673370361328
1764099455.4079258,1219,23.230262756347656
1764099555.5374842,1253,23.682844161987305
1764099561.4427037,1255,22.77330780029297
1764099570.1856415,1258,22.868911743164062
1764099581.9843857,1262,22.336456298828125
1764099599.5685287,1268,22.447509765625
1764099610.9827733,1272,22.565553665161133
1764099769.6290107,1326,22.573448181152344
1764099828.228247,1346,21.402698516845703
1764099915.9774067,1376,22.61147689819336
1764099918.950328,1377,22.046010971069336
1764100049.5870178,1418,23.079322814941406
1764100166.7701845,1458,23.286733627319336
1764100169.5704458,1459,24.42512321472168
1764100274.7335768,1495,23.79448699951172
1764100298.3109994,1503,24.04631805419922
1764100321.7966187,1511,23.71283721923828
1764100330.6623971,1514,23.869903564453125
1764100432.520373,1549,23.479835510253906
1764100441.424001,1552,22.277896881103516
1764100482.526626,1566,23.01995849609375
1764100491.3364627,1569,24.448558807373047
1764100541.3484359,1586,23.716293334960938
1764100573.5187721,1597,22.57392120361328
1764100675.4960778,1628,23.492937088012695
1764100698.9189212,1636,23.187868118286133
1764100801.029224,1671,22.809303283691406
1764100844.872022,1686,22.31289291381836
1764100894.4575996,1703,21.952239990234375
1764100900.2526689,1705,23.51369857788086
1764100920.6231718,1712,23.526060104370117
1764101114.200307,1778,21.968048095703125
1764101344.957338,1848,23.96440887451172
1764101383.0314128,1861,24.563472747802734
1764101403.583995,1868,24.968303680419922
1764101497.8528268,1900,23.267486572265625
1764101506.609855,1903,24.05216407775879
1764101526.8773973,1910,23.909347534179688
1764101617.9305208,1941,23.384231567382812
1764101677.0468059,1961,24.0476131439209
1764101679.8941207,1962,22.82195281982422
1764101731.9710877,1980,24.665061950683594
1764102038.8956892,2071,24.24524688720703
1764102065.4706836,2080,23.683101654052734
1764102094.8722165,2090,23.05673599243164
1764102127.011495,2101,24.959388732910156
1764102457.1981099,2210,24.276844024658203
1764102545.144137,2240,25.444028854370117
1764102780.2883375,2320,25.95450210571289
1764102896.9357324,2360,24.18677520751953
1764102998.8044846,2395,24.759700775146484
1764103132.2582474,2437,24.297447204589844
1764103146.913588,2442,24.07793426513672
1764103184.8500912,2455,24.01689338684082
1764103208.4765937,2463,24.260976791381836
1764103217.3349984,2466,23.959959030151367
1764103275.854951,2486,24.679527282714844
1764103328.7147412,2504,24.064552307128906
1764103369.4065037,2518,23.69877815246582
1764103407.4462519,2531,23.79022216796875
1764103545.1252446,2578,24.642580032348633
1764103548.0667481,2579,24.213253021240234
1764103609.772697,2600,25.620439529418945
1764103702.5288918,2628,25.470043182373047
1764103726.0084465,2636,24.16738510131836
1764103749.2733042,2644,24.656217575073242
1764103869.1429727,2685,23.835275650024414
1764103895.4679086,2694,24.06956672668457
1764103939.3855722,2709,24.682727813720703
1764103965.9868884,2718,24.089847564697266
1764104015.7158947,2735,24.1806583404541
1764104033.3131313,2741,24.852745056152344
1764104071.0099113,2754,24.079051971435547
1764104073.9725552,2755,24.67526626586914
1764104076.8380923,2756,23.87368392944336
1764104106.0064795,2766,24.506061553955078
1764104114.804684,2769,24.361818313598633
1764104164.904084,2786,24.17135238647461
1764104255.9083495,2813,26.32735824584961
1764104320.237827,2835,24.166122436523438
