Wall time,Step,Value
1764171408.4986198,19,11.92008113861084
1764171427.5345721,48,15.177849769592285
1764171438.3139708,63,15.883808135986328
1764171438.5628495,64,16.569669723510742
1764171456.84768,90,16.023303985595703
1764171465.6741953,104,17.00278091430664
1764171469.5529985,108,17.159488677978516
1764171481.126994,129,17.256752014160156
1764171506.837941,165,17.9332218170166
1764171510.832131,173,18.023025512695312
1764171523.9175665,192,18.2392520904541
1764171545.375181,204,18.89902687072754
1764171571.7238672,245,19.295576095581055
1764171584.2851744,260,19.304235458374023
1764171600.801708,283,18.823341369628906
1764171602.1181905,286,19.73279571533203
1764171622.5729697,320,19.87066650390625
1764171654.100295,367,20.373340606689453
1764171667.499202,387,20.391525268554688
1764171686.8876286,403,20.230167388916016
1764171691.821557,416,20.63410186767578
1764171703.7706265,438,20.925453186035156
1764171724.7967286,466,19.86663246154785
1764171729.325342,476,20.32305145263672
1764171733.3816903,482,20.791967391967773
1764171755.7521994,511,21.029489517211914
1764171770.3211563,534,21.080135345458984
1764171772.4612234,539,21.00356101989746
1764171774.1697705,541,21.838134765625
1764171787.924049,557,22.032318115234375
1764171790.5940547,563,21.478578567504883
1764171812.310499,595,20.42934799194336
1764171813.138866,597,21.556713104248047
1764171846.273376,638,22.136972427368164
1764171851.0875416,644,21.839780807495117
1764171851.364397,645,22.477619171142578
1764171861.4842112,659,21.425872802734375
1764171872.301495,676,21.389944076538086
1764171906.5536141,722,20.496530532836914
1764171930.9370115,765,21.904497146606445
1764171937.972347,776,22.75423812866211
1764171970.7664926,805,22.831790924072266
1764172002.6216023,858,22.918609619140625
1764172009.1771946,867,22.669086456298828
1764172019.864844,887,21.29458236694336
1764172059.1883688,943,22.570363998413086
1764172096.0906882,1000,22.370925903320312
1764172116.7734606,1016,21.922025680541992
1764172124.696151,1027,22.26565933227539
1764172135.6446948,1038,21.70315933227539
1764172145.8683884,1057,22.39283561706543
1764172155.255321,1072,23.07215690612793
1764172158.2703114,1078,22.29627799987793
1764172180.1742826,1110,23.431922912597656
1764172182.774951,1112,22.084867477416992
1764172191.8015878,1126,21.765609741210938
1764172196.7130682,1133,22.25656509399414
1764172209.471443,1152,23.298152923583984
1764172212.3822656,1153,22.023216247558594
1764172217.126638,1165,23.489768981933594
1764172223.6119602,1175,21.97376251220703
1764172227.5635805,1177,23.390539169311523
1764172234.6397922,1185,22.22649383544922
1764172263.1001205,1219,22.494857788085938
1764172290.0531013,1253,22.700328826904297
1764172290.9165528,1255,23.249462127685547
1764172292.5667346,1258,22.866897583007812
1764172296.3919392,1262,23.810775756835938
1764172300.1366801,1268,22.439495086669922
1764172301.865512,1272,22.306964874267578
1764172336.3504517,1326,22.938451766967773
1764172350.1678455,1346,22.58094596862793
1764172371.9676387,1376,24.799827575683594
1764172372.297596,1377,23.017751693725586
1764172402.8215642,1418,22.92764663696289
1764172430.1902497,1458,22.74151039123535
1764172430.6029687,1459,23.32606315612793
1764172457.6495879,1495,22.743724822998047
1764172463.5675907,1503,22.28256607055664
1764172467.604943,1511,22.88447380065918
1764172468.9281075,1514,22.495555877685547
1764172489.7224665,1549,22.830520629882812
1764172490.9772747,1552,22.598968505859375
1764172500.7494924,1566,22.65219497680664
1764172501.994215,1569,23.33962631225586
1764172513.5897017,1586,23.180816650390625
1764172520.6763895,1597,23.01146697998047
1764172545.8540556,1628,23.582048416137695
1764172552.2575605,1636,22.636920928955078
1764172575.9905682,1671,23.23843002319336
1764172583.7820547,1686,22.760501861572266
1764172595.0778058,1703,22.991533279418945
1764172596.0845976,1705,23.42226791381836
1764172602.1978078,1712,23.557016372680664
1764172644.946467,1778,23.796222686767578
